ID	center_name	center_inform	center_intro	center_program
742	태장지역아동센터	강원도 원주시 방강골 16 (태장동1024-17) (태장동) 033-745-0365 이용시간 학기중 : 10:00 ~ 19:00 방학중 : 09:00 ~ 18:00 토요일 : ~ 01009020	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
743	태일지역아동센터	강원도 원주시 현충로58번길 29 105동 105호 (태장동, 현대아파트) 033-731-8348 이용시간 학기중 : 10:00 ~ 19:00 방학중 : 09:00 ~ 18:00 토요일 : ~	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
744	태인지역아동센터	전라남도 광양시 용지길 37 태인동 061-794-0741 이용시간 학기중 : 11:00 ~ 20:00 방학중 : 09:00 ~ 18:00 토요일 : 10:00 ~ 16:00	■ 기관 목표 열악한 환경속에서 자라고 있는 어린이, 학생들에게 마음 편하고 안정된 장소에서 공부 할 수 있도록 공간을 만들어 주며 더 나아가 자신들이 소중하고 필요한 존재임을 공동체 안에서 깨달아 삶의 위로와 희망을 갖고 살아갈 수 있도록 신앙인으로 육성하는 것이다 ■ 기관 개요 - 개소일 : 1995년 8월 1일 - 소재지 : 전남 광양시 태인동 125-18 - 연락처 : 061)794-0741 - 지원대상 : 아동 및 청소년  ■ 주요 연혁 기관설립일: 1995년 8월 1일: 전남 광양시 태인동 125-117 태인공부방설립 기관등록일: 2004년 9월 3일: 전남 광양시 광양시청 지역아동센터 등록 2004 : 1~12월 : 사회복지공동모금회에서 1, 2차 공부방 지원 사업으로 지원. 6월 : 삼성복지재단 희망의 공부방 만들기 선정 9월 : 광양시로부터 아동복지시설(지역아동센터)신고증 교부 2005 : 7월 : 연합 여름캠프 (사랑의 친구들) 8월 : 삼성보험지원 2007 : 10월 : 삼성 “희망의 공부방”만들기 사업 환경개선 기자재 지원 2009 ~ 2012. 현재 : 광양제철고등학교 학습도우미 비우미와의 협약체결 광양제철고 비추미 학습동아리와 연계하여 수업 진행. (2010 ‘전국학생 자원봉사대회’ 비추미 학습팀 금상수상) 2010: 9~12월 : 삼성 희망+재능(희망배움터)지원 미술프로그램 선정. 2011: 4월 : 포스플레이트와의 자매결연 체결 9월 : ‘도서관과 함께 책읽기’ 사업에 선정 (국립어린이청소년도서관 후원/광양평생교육관 주관) 한국가스안전공사 포스터공모전 단체입상   	- 위생지도, 생활지도, 안전지도(태인자육방범대와 연계) - 방학중(중식), 학기중(석식) 급식 - 안전귀가지도 - 이.미용 및 목욕서비스 - 5대 의무교육 ( 교통안전교육, 약물오남용예방교육, 성폭력예방교육 실종,유괴예방교육, 재난대비예방교육 )  - 아동상담, 부모상담, 사례관리 - 정신건강선별검사, 인터넷(K-척도)중독검사 - ADHD(행동장애)검사 등  - 기초학습지도, 숙제지도, - 기초영어학습 및 깜빡이 영어단어 학습 - 중학생 야간학습(광양 제철고 비추미동아리연계) - 웃음치료치, 점핑클레이 (평생교육관 연계)  - 문화활동 : 영화감상, 연극, 뮤지컬관람 (지역 내 백운아트홀 공연 중심으로 관람) -특별활동 : 아동미술, 요리활동, 생일파티, 종이접기 -체험활동 : 수영, 플레이랜드, 갯벌체험, 찜질방가기 도산국사마을도자기체험, 스케이트장 가기 -견학활동:지역축제, 유적지탐방, 박물관, 도서관 등.. -공동체활동 : 여름, 겨울캠프, 인간관계 훈련, - 예능활동 : 악기(드럼, 기타, 키보드), 두드리(모듬북), 바이올린(광양 제철고 동아리팀)  
745	태안지역아동센터	충청남도 태안군 대지길 2-0 태안읍 041-672-5479 이용시간 학기중 : 09:00 ~ 22:00 방학중 : 09:00 ~ 22:00 토요일 : 00:00 ~ 00:00	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
746	태릉지역아동센터	서울특별시 노원구 동일로174길 9-4 2층 공릉동 070-8163-5591 이용시간 학기중 : 10:00 ~ 19:00 방학중 : 10:00 ~ 19:00 토요일 : ~	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
747	탑리지역아동센터	경상북도 의성군 금성면 탑리길 60 054-834-6603 이용시간 학기중 : ~ 방학중 : ~ 토요일 : ~	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
748	탈무드지역아동센터	광주광역시 북구 양산제로 25 2층 (양산동) 062-574-2917 이용시간 학기중 : 10:00 ~ 19:00 방학중 : 09:30 ~ 18:30 토요일 : ~	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
749	키움지역아동센터	전라남도 구례군 택지2길 45-2 키움지역아동센터 061-782-1307 이용시간 학기중 : 10:00 ~ 19:00 방학중 : 10:00 ~ 19:00 토요일 : ~	5월 튤립의 화사함과 어우러지는 동방의 얼굴들~~ 	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
750	키움지역아동센터	충남 아산시 시민로 247 (용화동) 201호 041-547-9422 이용시간 학기중 : ~ 방학중 : ~ 토요일 : ~	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
751	키에라교육	울산광역시 울주군 남창강변로 98 현대@상가204 052-239-4708 이용시간 학기중 : 13:00 ~ 18:00 방학중 : 09:00 ~ 17:00 토요일 : 09:30 ~ 15:00	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
752	키다리꿈지역아동센터	경기도 수원시 팔달구 팔달로 146-1 (화서1동, 202호) (화서동,연준빌) 031-244-8447 이용시간 학기중 : 10:00 ~ 19:00 방학중 : 10:00 ~ 18:00 토요일 : ~	센터가 위치하는 화서1동 지역은 수원의 舊 도심축(팔달문-수원역)과 평행선상으로 위치하고 있으며, 舊 도심의 쇠퇴와 재개발에 따른 문화 및 지역상권의 이동에 의하여 상대적인 쇠퇴가 가속화 되고 있는 마을 중 한 곳입니다. 게다가 청소년 문화시설의 부재로 인한 학생들의 건전한 여가활동까지 힘든 상황이며, 이로 인한 청소년들에 대한 상대적 문화방임은 청소년의 비행 및 탈선으로 이어자고 있는 것이 현 상황입니다. 건전한 문화 보급과 활동 장려를 통하여, 청소년 스스로가 자신들의 활동공간을 구성하고 동질감과 소속감을 가짐으로서 지역공동체의 일원으로 발전할 수 있는 과정을 구성하는 것이 최우선 과제라고 생각하며, 이를 위해서는 지역아동센터의 역할이 그 어느 때 보다 중요하다고 생각하는 바입니다.   	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
753	클나무지역아동센터	경기도 의정부시 충의로57번길 25-0 2층 용현동 031-851-2667 이용시간 학기중 : 10:00 ~ 19:00 방학중 : 09:00 ~ 18:00 토요일 : 00:00 ~ 00:00	센터 안내입니다.	교육프로그램 - 우등생 문제집을 활용한 기초학습(국어, 수학), 영어, 아동자치활동, 독서, 체육 및 놀이활동 정서프로그램 - 우쿨렐레, 칼림바 악기프로그램, 보호자교육, 연고자상담, 아동상담, 생일잔치, 스티커잔치 문화프로그램 - 체험활동(수영장, 놀이공원), 여름 겨울 캠프, 영화관람 지역연계프로그램 - 미술활동, 자원봉사 특화프로그램 - 세상을 바꾸는 봉사단(세바봉) 동아리 활동을 통한 나눔과 봉사   
754	큰숲지역아동센터	광주광역시 광산구 임방울대로165번길 69-3 4층 운남동 062-951-3696 이용시간 학기중 : 10:00 ~ 19:00 방학중 : 10:00 ~ 19:00 토요일 : ~	큰숲지역아동센터는 지역사회 내에 사회복지 서비스의 일환으로 돌봄 및 보호가 필요한 저소득층, 수급자, 조손, 차상 위, 일반 맞벌이가정 아동들에게 보호, 교육, 건전한 놀이 문화 체험학습을 제공하고 보호자와 지역사회의 긴밀한 연계 를 통해 아동의 인성교육을 도모하고 공동체 사회의 일원으로 성장하도록 돕는데 목적을 두고 있습니다.    	
755	큰솔학교지역아동센터	광주광역시 북구 첨단연신로 245-0 신용동 (신용동,첨단휴먼시아2단지아파트) 070-4194-7970 이용시간 학기중 : 10:00 ~ 19:00 방학중 : 10:00 ~ 18:00 토요일 : ~	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
756	큰소망지역아동센터	대구광역시 북구 팔거천동로4길 41-18 구암동 053-314-1007 이용시간 학기중 : 10:00 ~ 19:00 방학중 : 10:00 ~ 19:00 토요일 : 10:00 ~ 15:00	큰소망지역아동센터는. 칠곡 지역 아동복지사업의 일환으로 보호, 교육, 복지, 문화프로그램등을 통하여 건전한 아동으로 육성시키고자 합니다.특히 저소 득층 아동 중에서 가정에서 방과 후 지도를 할 수 없어서 방임상태에 놓인 아동과 결식아동들에게 다양한 교육기회와 정서지지를 통하여 가족기능을 보완하고 자존감을 형성할 수 있도록 지도 하고자 합니다. 또한 가정에서 방과 후 지도 및 보호를 받기 어려운 아동들에게 방과 후 활동을 통하여 유해환경으로부터 아동을 안전하게 보호하는데 일조를 하고자 하며, 가정에서 방임 또는 방치된 아동들에게 건전한 생활습관 및 올바른 학습태도를 지도함으로써 신체적 정서적 사회적으로 바르게 성장할 수 있도록 지도하는데 목적을 두고 있습니다.    	1. 교육 프로그램 : 다양한 교육활동 지원을 통해 아동의 몸과 마음을 건강하게 성장할 수 있도록 지원하는 프로그램 - 학습 : 숙제 및 교과학습지도 - 특기적성 : 예체능 활동 및 적성교육 - 성장과 권리 : 인성, 사회성, 자치회의 및 동아리활동 2. 문화 프로그램 : 다양한 문화활동 지원을 통해 즐거움과 심리.정서적 안정감을 제공하여 아동의 정서적 성장 촉진을 도모하는 프로그램 - 관람. 견학 : 공연 및 연극 관람( 영하, 뮤지컬, 음악회 등), 박물관, 미술관 - 캠프. 여행 : 체험활동, 캠프 및 여행 3. 정서지원 프로그램 : 아동 및 가족에 대한 지원을 통해 가족기능을 강화하는 프로그램 - 상담 : 연고자 상담, 아동상담 - 가족지원 : 보호자 교육, 행사 모임 4. 보호 프로그램 : 아동이 안전한 곳에서 건강한 생활을 할 수 있도록 지원하는 프로그램 - 생활 : 일상생활관리, 위생 건강관리. 급식지도 - 안전 : 생활안전지도, 안전 귀가지도, 5대 안전의무교육 5. 지역사회연계 프로그램 : 지역네트워크를 통해 아동들에게 필요한 서비스를 제공하고, 지역아동센터 필요 자원 공급 및 지역사회에서 필요 자원으로 역할을 수행하기 위해 지역 전문기관과 연계하는 프로그램 - 홍보 : 기관홍보 (센터 소식지 발간) - 연계 : 인적연계, 기관연계 
757	큰샘원지역아동센터	경상남도 창원시 마산회원구 마산회원구 내서읍 중리상곡로 60-1 055-231-0804 이용시간 학기중 : 10:00 ~ 19:00 방학중 : 09:00 ~ 18:00 토요일 : ~	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
758	큰사랑행복한홈스쿨지역아동센터	인천광역시 남동구 백범로124번길 162 3층 큰사랑행복한홈스쿨 만수동 032-464-9925 이용시간 학기중 : 10:00 ~ 19:00 방학중 : 10:00 ~ 19:00 토요일 : ~ 11176037	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
759	큰사랑지역아동센터	전남 화순군 화순읍 노대길 25 2층 061-373-5234 이용시간 학기중 : 11:00 ~ 20:00 방학중 : 11:00 ~ 20:00 토요일 : ~ 12204013	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
760	큰사랑지역아동센터	경상북도 영천시 망정2길 7-4 망정동 2층 054-331-9634 이용시간 학기중 : 10:00 ~ 21:00 방학중 : 10:00 ~ 21:00 토요일 : 10:00 ~ 15:00	센터 안내입니다.	보호프로그램    교육프로그램    문화프로그램    정서지원프로그램    지역사회연계프로그램  
761	큰사랑지역아동센터	경기도 광명시 범안로 1023 4층 (하안동) 02-2060-7973 이용시간 학기중 : 10:00 ~ 19:00 방학중 : 10:00 ~ 19:00 토요일 : ~	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
762	큰사랑공부방	서울특별시 서초구 효령로33길 70 2층 (방배동) 02-585-8185 이용시간 학기중 : 11:00 ~ 20:00 방학중 : 09:30 ~ 20:00 토요일 : 10:30 ~ 16:00	센터 안내입니다.	생활교육 프로그램 아동인성교육 프로그램 아동자립지원 프로그램 아동학대예방 프로그램 지역사회연계 프로그램
